Code CATMINAT;Syntaxon
16/1.0.5.0.1/03;Fraxino excelsioris - Alnetum glutinosae (Matuszkiewicz 1952) Julve 1993 ex de Foucault 1994
16/1.0.5.0.1/03;Fraxino excelsioris - Alnetum glutinosae (Matuszkiewicz 1952) Julve 1993 prov.
16/1.0.5.0.1/03;Aceri pseudoplatani - Fraxinetum excelsioris Etter 1947
16/1.0.5.0.1/03;Adoxo moschatellinae - Aceretum pseudoplatani (Etter 1947) Passarge 1959
16/1.0.5.0.1/03;Adoxo moschatellinae - Aceretum pseudoplatani Passarge 1960
16/1.0.5.0.1/03;Alnetum glutinosae Lemée 1937
16/1.0.5.0.1/03;Alno glutinosae - Fraxinetum excelsioris Beauvois 1934
16/1.0.5.0.1/03;Alno glutinosae - Fraxinetum excelsioris Vanden Berghen 1963
16/1.0.5.0.1/03;Arunco dioici - Alnetum glutinosae (Kästner 1938) Tüxen 1957
16/1.0.5.0.1/03;Campanulo latifoliae - Fraxinetum excelsioris Nègre 1972
16/1.0.5.0.1/03;Carici pendulae - Aceretum pseudoplatani Oberdorfer 1957
16/1.0.5.0.1/03;Carici pendulae - Alnetum glutinosae Oberdorfer 1953
16/1.0.5.0.1/03;Carici remotae - Alnetum glutinosae Lemée 1937
16/1.0.5.0.1/03;Carici remotae - Fraxinetum excelsioris Koch 1926 ex Faber 1936
16/1.0.5.0.1/03;Chaerophyllo hirsuti - Alnetum glutinosae Müller & Görs 1958
16/1.0.5.0.1/03;Cirsio oleracei - Alnetum glutinosae Lemée 1937 ex Noirfalise & Sougnez 1961
16/1.0.5.0.1/03;Equiseto hyemalis - Alnetum glutinosae O. de Bolòs 1957
16/1.0.5.0.1/03;Equiseto telmatejae - Fraxinetum excelsioris Oberdorfer 1957 ex Seibert 1987
16/1.0.5.0.1/03;Equiseto telmatejae - Fraxinetum excelsioris Rühl 1967
16/1.0.5.0.1/03;Hyperico androsaemi - Alnetum glutinosae Braun-Blanquet 1967
16/1.0.5.0.1/03;Impatienti noli-tangeris - Alnetum glutinosae Brunerye 1970
16/1.0.5.0.1/03;Piceo abietis - Alnetum glutinosae Rubner 1954
16/1.0.5.0.1/03;Pruno padi - Fraxinetum exclesioris Oberdorfer 1953
16/1.0.5.0.1/03;Ribeso rubri - Fraxinetum excelsioris (Lemée 1937) Passarge 1958
16/1.0.5.0.1/03;Ribeso rubri - Fraxinetum excelsioris Tüxen & Ohba 1975
16/1.0.5.0.1/03;Stellario nemorum - Alnetum glutinosae Kästner 1938 ex Lohmeyer 1957
16/1.0.5.0.1/03;Urtico dioicae - Alnetum glutinosae Fukarek 1961
16/1.0.5.0.1/03;Filipendulo ulmariae - Alnetum glutinosae Gégout, Rameau, Renaux, Jabiol, Bar & Marage 2008
16/1.0.5.0.1/03;Alno glutinosae - Fraxinetum excelsioris Oberdorfer 1949
16/1.0.5.0.1/03;Sambuco nigrae - Alnetum glutinosae Gruber 1980
16/1.0.5.0.1/03;Aro italici - Alnetum glutinosae Gafta & Pedrotti 1995
16/1.0.5.0.1/03bis;Fraxino excelsioris - Alnetum glutinosae (Matuszkiewicz 1952) Julve 1993 ex de Foucault 1994, quercetosum roboris
16/1.0.5.0.1/03bis;Aegopodio podagrariae - Fraxinetum excelsioris Noirfalise & Sougnez 1961
16/1.0.5.0.1/03bis;Aegopodio podagrariae - Fraxinetum excelsioris Scamoni & Passarge 1959
16/1.0.5.0.1/03bis;Polygono bistortae - Quercetum roboris Sougnez 1963
16/1.0.5.0.1/03ter;Fraxino excelsioris - Alnetum glutinosae (Matuszkiewicz 1952) Julve 1993 ex de Foucault 1994, aceretosum campestris
16/1.0.5.0.1/03quater;Fraxino excelsioris - Alnetum glutinosae (Matuszkiewicz 1952) Julve 1993 ex de Foucault 1994, salicetosum capreae
16/1.0.5.0.1/04;Querco roboris - Ulmetum laevis (Issler 1924) Julve 1993 ex de Foucault 1996
16/1.0.5.0.1/04;Querco roboris - Ulmetum laevis (Issler 1924) Julve 1993 prov.
16/1.0.5.0.1/04;Fraxino excelsioris - Ulmetum laevis (Tüxen 1952) Oberdorfer 1953
16/1.0.5.0.1/04;Fraxino excelsioris - Ulmetum laevis Oberdorfer 1957
16/1.0.5.0.1/04;Querco roboris - Ulmetum minoris Issler 1924
16/1.0.5.0.1/04;Ulmo minoris - Quercetum roboris Felzines & Loiseau in Royer, Felzines, Misset & Thévenin 2006
16/1.0.5.0.1/05;Alnetum incanae (Lüdi 1921) Julve 1993 prov. 
16/1.0.5.0.1/05;Aceri pseudoplatani - Alnetum incanae Beger 1922
16/1.0.5.0.1/05;Alnetum glutinoso - incanae Braun 1915
16/1.0.5.0.1/05;Alnetum incanae Lüdi 1921 
16/1.0.5.0.1/05;Alno incanae - Piceetum abietis Aichinger & Siegrist 1930
16/1.0.5.0.1/05;Alno incanae - Salicetum albae Varèse 1993
16/1.0.5.0.1/05;Alno incanae - Salicetum pentandrae Braun-Blanquet 1950
16/1.0.5.0.1/05;Astrantio - Fraxinetum excelsioris Oberdorfer 1953 prov.
16/1.0.5.0.1/05;Calamagrostido variae - Alnetum incanae Moor 1958
16/1.0.5.0.1/05;Carici remotae - Alnetum incanae Feldner 1978
16/1.0.5.0.1/05;Elytrigio - Alnetum incanae Braun-Blanquet 1975
16/1.0.5.0.1/05;Equiseto hyemalis - Alnetum incanae Moor 1958
16/1.0.5.0.1/05;Violo biflorae - Alnetum incanae Zoller 1974
16/1.0.5.0.1/06;Salicetum albo - fragilis (Issler 1926) Julve 1993 prov. 
16/1.0.5.0.1/06;Chaerophyllo hirsuti - Salicetum fragilis Müller & Görs 1958
16/1.0.5.0.1/06;Salicetum albae Issler 1926
16/1.0.5.0.1/06;Salicetum albae Knapp 1944
16/1.0.5.0.1/06;Salicetum albo - fragilis Issler 1926
16/1.0.5.0.1/06;Salicetum albo - fragilis Tüxen (1944) 1955
16/1.0.5.0.1/06;Salicetum albo - fragilis Tüxen (1948) 1955
16/1.0.5.0.1/06;Salicetum fragilis Passarge 1955
16/1.0.5.0.1/06;Salicetum fragilis Passarge 1957
16/1.0.5.0.1/06;Salicetum fragilis Passarge 1957 em. Seibert in Oberdorfer 1992
16/1.0.5.0.1/06;Angelico sylvestris - Salicetum fragilis Lavagne 2006
16/1.0.5.0.1/07;Salici albae - Populetum nigrae (Tüxen 1931) Julve 1993 prov. 
16/1.0.5.0.1/07;Populetum nigrae Szafer 1935
16/1.0.5.0.1/07;Salici albae - Populetum nigrae (Tüxen 1931) Meijer Drees 1936
16/1.0.5.0.1/07;Salici albae - Populetum nigrae von Soó (1927) 1946
16/1.0.5.0.1/07;Rubo ulmifolii - Salicetum albae Allegrezza, Biondi & Felici 2006
16/1.0.5.0.1/08;Ulmo laevis - Fraxinetum angustifoliae subsp. oxycarpae Julve 2011 ass. nov. hoc loco
16/1.0.5.0.1/08;Ulmo minoris - Fraxinetum angustifoliae (Breton 1952) Rameau & Schmitt 1981
16/1.0.5.0.1/08;Ulmo minoris - Fraxinetum angustifoliae (Breton 1952) Rameau & Schmitt in Royer, Felzines, Misset & Thévenin 2006
16/1.0.5.0.2;Fraxino angustifoliae subsp. oxycarpae - Populion albae Julve 1993
16/1.0.5.0.2;Fraxino angustifoliae - Ulmenion minoris Rivas-Martínez 1975
16/1.0.5.0.2;Osmundo regalis - Alnion glutinosae (Braun-Blanquet, Pinto da Silva & Rozeira 1956) Dierschke & Rivas-Martínez in Rivas-Martínez 1975
16/1.0.5.0.2;Osmundo regalis - Alnion glutinosae Dierschke & Rivas-Martínez in Dierschke 1975
16/1.0.5.0.2;Populenion albae Rivas-Martínez, Fernández-González, Loidi, Lousã & Penas 2001
16/1.0.5.0.2;Populion albae Braun-Blanquet 1931
16/1.0.5.0.2;Populion albae Braun-Blanquet 1931 ex Tchou 1948
16/1.0.5.0.2;Populion albae Tüxen 1931
16/1.0.5.0.2;Fraxinion angustifoliae (Pedrotti 1970) Rivas-Martínez 1975
16/1.0.5.0.2/01;Populo nigrae - Fraxinetum angustifoliae subsp. oxycarpae (Tchou 1946) de Foucault & Julve 1991
16/1.0.5.0.2/01;Alno glutinosae - Fraxinetum angustifoliae subsp. oxycarpae Tchou 1948
16/1.0.5.0.2/01;Brachypodio phoenicoidis - Populetum nigrae Varèse 1993
16/1.0.5.0.2/01;Corylo avellanae - Populetum nigrae Varèse 1993
16/1.0.5.0.2/01;Phalarido arundinaceae - Populetum nigrae Varèse 1993
16/1.0.5.0.2/01;Populetum albae Braun-Blanquet 1931 ex Tchou 1948
16/1.0.5.0.2/01;Populetum albae Braun-Blanquet 1931
16/1.0.5.0.2/02;Salici albae - Platanetum orientalis de Foucault 1993
16/2.;Pino cembrae - Piceetea abietis Julve 1993
16/2.;Erico carneae - Pinetea sylvestris Horvat 1959
16/2.;Vaccinio myrtilli - Piceetea abietis Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1;Pino uncinatae - Piceetalia abietis Julve 1993 prov. 
16/2.0.1;Erico carneae - Pinetalia sylvestris Horvat 1959
16/2.0.1;Piceetalia abietis Paw?owski in Paw?owski, Soko?owski & Wallisch 1928
16/2.0.1;Pinetalia sylvestris Oberdorfer 1949
16/2.0.1;Vaccinio myrtilli - Piceetalia abietis Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1;Pino uncinatae - Piceion abietis Gillet prov. in Julve 1993
16/2.0.1.0.1;Abieti albae - Piceenion abietis Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1;Abieti albae - Piceion abietis Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1;Dicrano rugosi - Pinenion sylvestris Seibert in Oberdorfer 1992
16/2.0.1.0.1;Dicrano rugosi - Pinion sylvestris Matuszkiewiecz 1962
16/2.0.1.0.1;Dicrano rugosi - Pinion sylvestris Matuszkiewiecz 1962 em. Oberdorfer 1979
16/2.0.1.0.1;Erico carneae - Pinion sylvestris Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1;Piceion abietis Paw?owski in Paw?owski, Soko?owski & Wallisch 1928
16/2.0.1.0.1;Piceo abietis - Vaccinienion uliginosi Seibert in Oberdorfer 1992
16/2.0.1.0.1;Pinion sylvestris Libbert 1933
16/2.0.1.0.1;Pinion uncinatae Rivas-Martínez & Costa 1998
16/2.0.1.0.1;Rhododendro ferruginei - Pinenion uncinatae Rivas-Martínez, Báscones, T.E. Díaz, Fernández-González & Loidi 1991
16/2.0.1.0.1;Seslerio caeruleae - Pinenion uncinatae Vigo (1974) 1979
16/2.0.1.0.1;Seslerio caeruleae - Pinion uncinatae Vigo 1974
16/2.0.1.0.1;Vaccinietea uliginosi Lohmeyer & Tüxen in Tüxen 1955
16/2.0.1.0.1;Vaccinio myrtilli - Abietenion albae Oberdorfer 1962
16/2.0.1.0.1;Vaccinio myrtilli - Piceenion abietis Oberdorfer 1957
16/2.0.1.0.1;Vaccinio myrtilli - Piceion abietis Braun-Blanquet 1938
16/2.0.1.0.1;Vaccinio uliginosi - Piceion abietis Oberdorfer 1992 em. Rameau 1993
16/2.0.1.0.1;Rhododendro ferruginei - Vaccinion myrtilli Braun-Blanquet 1926
16/2.0.1.0.1/02;Abieti albae - Piceetum abietis (Oberdorfer 1950) Julve 1993 ex de Foucault 1999
16/2.0.1.0.1/02;Abieti albae - Piceetum abietis (Oberdorfer 1950) Julve 1993 prov.
16/2.0.1.0.1/02;Abieti albae - Piceetum abietis Oberdorfer 1950
16/2.0.1.0.1/02;Adenostylo glabrae - Piceetum abietis Mayer 1969
16/2.0.1.0.1/02;Asplenio viride - Piceetum abietis Kuoch 1954
16/2.0.1.0.1/02;Barbilophozio lycopodioidis - Piceetum abietis Volk 1939
16/2.0.1.0.1/02;Bazzanio trilobatae - Piceetum abietis Braun-Blanquet & Sissingh in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1/02;Bazzanio trilobatae - Piceetum abietis Siede 1960
16/2.0.1.0.1/02;Bazzanio trilobatae - Piceetum abietis Trautmann 1952
16/2.0.1.0.1/02;Calamagrostio villosae - Piceetum abietis (Tüxen 1937) Hartmann 1956 ex Schlüter 1966
16/2.0.1.0.1/02;Homogyno alpinae - Piceetum abietis Zukrigl 1973
16/2.0.1.0.1/02;Luzulo luzuloidis - Piceetum abietis Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1/02;Piceetum abietis Bartoli 1966
16/2.0.1.0.1/02;Piceetum abietis Braun-Blanquet 1938
16/2.0.1.0.1/02;Piceetum abietis Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1/02;Piceetum abietis Gallandat, Gillet, Havlicek & Perrenoud 1995
16/2.0.1.0.1/02;Piceetum abietis Oberdorfer 1950
16/2.0.1.0.1/02;Piceetum abietis Tüxen in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1/02;Piceo abietis - Abietetum albae Oberdorfer 1950
16/2.0.1.0.1/02;Piceo abietis - Betuletum pendulae de Foucault 1999 prov. 
16/2.0.1.0.1/02;Polygalo chamaebuxi - Piceetum abietis Bartoli 1966
16/2.0.1.0.1/02;Soldanello alpinae - Piceetum abietis Volk 1939
16/2.0.1.0.1/02;Sorbo aucupariae - Piceetum abietis Gallandat, Gillet, Havlicek & Perrenoud 1995
16/2.0.1.0.1/02;Vaccinio vitis-idaeae - Piceetum abietis Bartoli 1966
16/2.0.1.0.1/03;Sorbo aucupariae - Pinetum uncinatae de Foucault 1988
16/2.0.1.0.1/03;Piceo abietis - Pinetum uncinatae de Foucault 1999
16/2.0.1.0.1/03;Arctostaphylo uvae-ursi - Pinetum uncinatae Rivas-Martínez 1968
16/2.0.1.0.1/03;Cotoneastro integerrimae - Pinetum uncinatae Nègre 1950
16/2.0.1.0.1/03;Erico carneae - Pinetum uncinatae Braun-Blanquet 1934
16/2.0.1.0.1/03;Huperzio selagini - Pinetum uncinatae (Moor 1954) Richard 1961
16/2.0.1.0.1/03;Ononido rotundifoliae - Pinetum uncinatae Bartoli 1966
16/2.0.1.0.1/03;Polygalo calcareae - Pinetum uncinatae Vigo 1974
16/2.0.1.0.1/03;Rhododendro ferruginei - Pinetum uncinatae Rivas-Martínez 1968
16/2.0.1.0.1/03;Veronico officinalis - Pinetum sylvestris Rivas-Martínez 1968
16/2.0.1.0.1/04;Pinetum uncinato - nigrae subsp. salzmannii Julve 2011 ass. nov. prov. hoc loco
16/2.0.1.0.1/04;Pinetum uncinato - nigrae subsp. salzmannii Rivas-Martínez, Fernández-González, Loidi, Lousã & Penas 2001
16/2.0.1.0.1/05;Pino sylvestri - Piceetum abietis Julve 2011 ass. nov. hoc loco
16/2.0.1.0.1/05;Astero bellidiastri - Pinetum sylvestris Richard 1972
16/2.0.1.0.1/05;Calamagrostio variae - Pinetum sylvestris Lippert 1966
16/2.0.1.0.1/05;Carici humilis - Pinetum sylvestris Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1/05;Dicrano rugosi - Pinetum sylvestris Knapp 1948
16/2.0.1.0.1/05;Dorycnio germanici - Pinetum sylvestris Oberdorfer 1957
16/2.0.1.0.1/05;Erico carneae - Pinetum sylvestris Braun-Blanquet in Braun-Blanquet, Sissingh & Vlieger 1939
16/2.0.1.0.1/05;Onobrychido saxatilis - Pinetum sylvestris Braun-Blanquet 1961
16/2.0.1.0.1/05;Ononido rotundifoliae - Pinetum sylvestris Braun-Blanquet 1961
16/2.0.1.0.1/05;Vaccinio uliginosi - Piceetum abietis Richard 1961
16/2.0.1.0.1/05;Erico carneae - Pinetum sylvestris Braun-Blanquet 1934
16/2.0.1.0.1/06;Pino cembrae - Laricetum deciduae Julve 1993 prov.
16/2.0.1.0.1/06;Cotoneastro integerrimae - Pinetum cembrae Bartoli 1966
16/2.0.1.0.1/06;Larici deciduae - Pinetum cembrae Leandru 1954
16/2.0.1.0.1/06;Rhododendro ferruginei - Pinetum cembrae Bartoli 1966
16/2.0.1.0.1/06;Vaccinio myrtilli - Pinetum cembrae Pallmann & Haffter 1933
16/2.0.1.0.1/06;Vaccinio myrtilli - Pinetum cembrae Pallmann & Haffter 1933 em. Oberdorfer 1962
16/3.;Pino halepensis - Quercetea ilicis coll. (Braun-Blanquet 1947) de Foucault & Julve 1991
16/3.;Quercetea ilicis Braun-Blanquet 1947
16/3.;Quercetea ilicis Braun-Blanquet 1947 ex A. & O. de Bolòs 1950
16/3.;Quercetea ilicis Braun-Blanquet in Braun-Blanquet, Roussine & Nègre 1952
16/3.0.1;Quercetalia ilicis subsp. balloto - ilicis subsp. ilicis de Foucault & Julve 1991
16/3.0.1;Quercetalia ilicis Braun-Blanquet 1931
16/3.0.1;Quercetalia ilicis Braun-Blanquet 1931 ex Molinier 1934 em. Rivas-Martínez 1975
16/3.0.1.0.1;Aceri monspessulani - Quercion ilicis subsp. ilicis de Foucault & Julve 1991
16/3.0.1.0.1;Quercenion ilicis subsp. ballotae Rivas Goday in Rivas Goday, Borja, Esteve, Galiano, Rigual & Rivas-Martínez 1960 em. Rivas-Martínez 1975
16/3.0.1.0.1;Quercenion ilicis subsp. ilicis Rivas-Martínez, Fernández-González, Loidi, Lousã & Penas 2001
16/3.0.1.0.1;Quercion ilicis Braun-Blanquet 1931
16/3.0.1.0.1;Quercion ilicis Braun-Blanquet 1931 ex Molinier 1934 em. Rivas-Martínez 1975
16/3.0.1.0.1/01;Pino halepensis - Quercetum ilicis de Foucault & Julve 1991
16/3.0.1.0.1/01;Quercetum ilicis Braun-Blanquet 1931
16/3.0.1.0.1/01;Quercetum ilicis Braun-Blanquet 1931 ex Molinier 1934
16/3.0.1.0.1/01;Viburno tini - Quercetum ilicis (Braun-Blanquet 1931 ex Molinier 1934) Rivas-Martínez 1975
16/3.0.1.0.1/01;Viburno tini - Quercetum ilicis (Braun-Blanquet 1936) Rivas-Martínez 1974
16/3.0.1.0.1/01;Junipero phoeniceae - Quercetum ilicis Barbero 1972
16/3.0.1.0.1/01;Epipactido microphyllae - Quercetum ilicis Barbero & Loisel 1983
16/3.0.1.0.1/02;Quercetum ilicis Braun-Blanquet 1936
16/3.0.1.0.1/02;Aceri monspessulani - Quercetum ilicis (Braun 1915) de Foucault & Julve 1991
16/3.0.1.0.1/02;Asplenio onopteridis - Quercetum ilicis (Braun-Blanquet 1936) Rivas-Martínez 1975
16/3.0.1.0.1/02;Phillyreo latifoliae - Quercetum ilicis Lahondère 1987
16/3.0.1.0.1/02;Piptathero paradoxi - Quercetum ilicis Quézel & Barbero 1986
16/3.0.1.0.1/02;Quercetum ilicis Braun-Blanquet 1936
16/3.0.1.0.1/04;Quercetum ilicis subsp. ballotae Braun-Blanquet & O. de Bolòs in Vives 1956
16/3.0.1.0.1/04;Buxo sempervirentis - Quercetum ilicis subsp. ballotae Gruber 1974
16/3.0.1.0.1/04;Helleboro foetidi - Quercetum ilicis subsp. ballotae (Gruber 1974) Rivas-Martínez 1983
16/3.0.1.0.2;Quercion suberis de Foucault & Julve 1991
16/3.0.1.0.2/01;Castaneo sativae - Quercetum suberis de Foucault & Julve 1991
16/3.0.1.0.2/03;Oleo europaeae subsp. europaeae var. sylvestris - Quercetum suberis Rivas Goday, Galiano & Rivas-Martínez ex Rivas-Martínez 1987
16/3.0.1.0.3;Oleo europaeae subsp. europaeae var. sylvestris - Ceratonion siliquae (Braun-Blanquet 1933 em. Rivas-Martínez 1975) Offerhaus 2004 all. nov. hoc loco
16/3.0.1.0.3;Oleo europaeae - Ceratonion siliquae Braun-Blanquet 1933 em. Rivas-Martínez 1975
16/3.0.1.0.3;Oleo europaeae - Ceratonion siliquae Braun-Blanquet 1933 ex Guinochet & Drouineau 1944 em. Rivas-Martínez 1975
16/3.0.1.0.3;Querco ilicis subsp. ballotae - Oleion europaeae subsp. europaeae var. sylvestris Barbéro, Quézel & Rivas-Martínez in Rivas-Martínez, Costa & Izco 1986
16/3.0.1.0.3/01;Ceratonio siliquae - Oleetum europaeae subsp. europaeae var. sylvestris Offerhaus 2004 ass. nov. hoc loco
16/4.;Anemono nemorosae - Caricetea sylvaticae Gillet 1986 em. Julve 1993
16/4.;Querco robori - Fagetea sylvaticae Braun-Blanquet & Vlieger in Vlieger 1937
16/4.;Anemono nemorosae - Caricetea sylvaticae Gillet 1986 prov.
16/4.0.1;Mercurialietalia perennis Gillet 1986 ex Julve 1993
16/4.0.1;Mercurialietalia perennis Gillet 1986 prov.
16/4.0.1.0.1;Scillion bifoliae Gillet 1986 em. Julve 1989
16/4.0.1.0.1;Scillion bifoliae Gillet 1986 prov.
16/4.0.1.0.1/01;Orchido masculae - Mercurialietum perennis Julve 1989
16/4.0.1.0.1/01;Carici sylvaticae - Orchidetum purpureae de Foucault 1994 [race nord-atlantique]
16/4.0.1.0.1/01;Mercuriali perenni - Hyacinthoidetum non-scriptae de Foucault 1995 ex 1997
16/4.0.1.0.1/02;Rusco aculeati - Ornithogaletum pyrenaici Gillet 1986
16/4.0.1.0.1/03;Scillo bifoliae - Ornithogaletum pyrenaici Gillet 1986
16/4.0.1.0.1/04;Vinco minoris - Hederetum helicis écoph. rampant Julve & Catteau 2005 ass. nov. prov. hoc loco
16/4.0.1.0.1/04;Vinco minoris - Allietum ursini (de Foucault 1997) Decocq 1997 ex 1998
16/4.0.1.0.1/05;Cardamino bulbiferae - Mercurialietum perennis Julve 2006 ass. nov. hoc loco
16/4.0.1.0.1/06;Polysticho setiferi - Saniculetum europaeae Corriol 2010
16/4.0.1.0.2;Ranunculion ficariae Julve 1989
16/4.0.1.0.2;Lamietum galeobdolontis Jouanne 1929
16/4.0.1.0.2;Scillion bifoliae Gillet 1986 prov.
16/4.0.1.0.2/01;Adoxo moschatellinae - Ranunculetum ficariae Julve 1994
16/4.0.1.0.2/01;Circaeo lutetianae - Galietum odorati Decocq 1997 ex 1998
16/4.0.1.0.2/01;Primulo acaulis subsp. vulgaris - Ranunculetum ficariae Julve 1993 ex 2006 hoc loco
16/4.0.1.0.2/01;Mercuriali perenni - Hyacinthoidetum non-scriptae de Foucault 1995 ex 1997
16/4.0.1.0.2/02;Cardamino pratensis - Ranunculetum ficariae Julve 2006 ass. nov. hoc loco
16/4.0.1.0.2/02;Ranunculo ficariae subsp. bulbiferae - Adoxetum moschatellinae Gallandat, Gillet, Havlicek & Perrenoud 1995
16/4.0.1.0.2/02;Ranunculo ficariae - Anemonetum nemorosae Gillet 1986
16/4.0.1.0.2/03;Leucojo verni - Scilletum bifoliae Gillet 1986
16/4.0.1.0.2/04;Ranunculo ficariae - Leucojetum verni (Jouanne 1929) Decoq 1997 ex 1998
16/4.0.1.0.2/04;Leucojetum verni Jouanne 1929
16/4.0.1.0.2/05;Corydalido solidae - Allietum ursini Julve (1993) 2005 ass. nov. hoc loco
16/4.0.1.0.2/05;Listero ovati - Allietum ursini Julve 1993 prov.
16/4.0.1.0.2/05;Vinco minoris - Allietum ursini (de Foucault 1997) Decocq 1997 ex 1998
16/4.0.1.0.2/06;Corydalido cavae - Allietum ursini Julve & Gillet prov. in Julve 1993
16/4.0.1.0.2/07;Listero ovatae - Paridetum quadrifoliae (Julve 2001) de Foucault & Julve 2002
16/4.0.1.0.2/08;Pulmonario obscurae - Paridetum quadrifoliae Julve 2006 ass. nov. hoc loco
16/4.0.1.0.2/09;Pulmonario montanae - Paridetum quadrifoliae Julve 2006 ass. nov. hoc loco
16/4.0.1.0.2/10;Geranio nodosi - Salvietum glutinosae Julve 2012 ass. nov. hoc loco
16/4.0.1.0.2/11;Cardamino bulbiferae - Salvietum glutinosae Passarge 1979
16/4.0.1.0.2/12;Anemono ranunculoidi - Isopyretum thalictroidis Corriol 2010
16/4.0.1.0.2/12bis;Anemono ranunculoidi - Isopyretum thalictroidis Corriol 2010, chaerophylletosum hirsuti
16/4.0.1.0.2/12ter;Anemono ranunculoidi - Isopyretum thalictroidis Corriol 2010, dryopteridetosum affinis
16/4.0.1.0.2/13;Geranio nodosi - Ranunculetum ficariae Corriol 2010 prov.
16/4.0.1.0.2/14;Hyperico androsaemi - Ranunculetum ficariae Corriol 2010
16/4.0.1.0.2/15;Saxifrago hirsutae - Symphytetum tuberosi Corriol 2010
16/4.0.1.0.3;Actaeo spicatae - Mercurialion perennis Gillet 1986 prov.
16/4.0.1.0.3;Actaeetum spicati Jouanne 1929
16/4.0.1.0.3/01;Cardamino heptaphyllae - Mercurialietum perennis Gillet 1986
16/4.0.1.0.3/02;Polygonato verticillati - Ornithogaletum pyrenaici Gillet 1986
16/4.0.1.0.3/03;Phyllitido scolopendrii - Mercurialietum perennis Gillet 1986
16/4.0.1.0.3/04;Polysticho aculeati - Dryopteridetum affinis subsp. borreri Decoq 1997 prov.
16/4.0.1.0.3/04;Athyrio filicis-feminae - Dryopteridetum filicis-maris Julve 1993 prov.
16/4.0.1.0.3/05;Polysticho setiferi - Dryopteridetum affinis Julve 1993 prov.
16/4.0.1.0.3/05;Dioscoreo communis - Dryopteridetum affinis subsp. affinis de Foucault 1995
16/4.0.1.0.3/06;Polysticho setiferi - Phyllitidetum scolopendrii (de Foucault 1986) Julve 1988 ex de Foucault 1994
16/4.0.1.0.3/06;Valeriano montanae - Polygonatetum verticillati Gallandat, Gillet, Havlicek & Perrenoud 1995
16/4.0.1.0.3/07;Tractemo lilio-hyacinthi - Cardaminetum heptaphyllae Julve 2010 ass. nov. hoc loco
16/4.0.1.0.3/08;Tractemo lilio-hyacinthi - Polystichetum aculeati Julve 2010 ass. nov. hoc loco
16/4.0.1.0.3/09;Geranio nodosi - Cardaminetum heptaphyllae Julve, Delplanque, Farvacques & Zumbiehl 2013 ass. nov. hoc loco
16/4.0.1.0.3/10;Luzulo pedemontanae - Cardaminetum heptaphyllae Julve 2013 ass. nov. hoc loco
16/4.0.1.0.3/11;Tractemo lilio-hyacinthi - Galietum odorati Corriol 2010 prov.
16/4.0.1.0.4;Seslerio caeruleae - Mercurialion perennis Gillet 1986 prov.
16/4.0.1.0.4/01;Lathyro nigri - Caricetum montanae Gillet 1986
16/4.0.1.0.4/02;Cephalanthero longifoli - Caricetum albae Gillet 1986
16/4.0.1.0.4/03;Convallario majalis - Mercurialietum perennis Gillet 1986
16/4.0.1.0.4/04;Anemono hepaticae - Primuletum veris subsp. columnae Julve 2006 ass. nov. hoc loco
16/4.0.1.0.4/04;Anemono hepaticae - Pinetum sylvestris Gruber 1978
16/4.0.1.0.4/04;Pinetum sylvestris Vigo 1974
16/4.0.1.0.4/04;Polygalo calcareae - Pinetum sylvestris (Vigo 1974) Rivas-Martínez 1983
16/4.0.1.0.4/04;Polygalo calcareae - Pinetum sylvestris (Vigo 1974) Rivas-Martínez 1983 corr. Rivas-Martínez & Costa 1998
16/4.0.1.0.4/04;Primulo veris subsp. columnae - Pinetum sylvestris (Molero Briones & Vigo 1981) Vigo, Carreras & Carrillo in Carreras, Carrillo, X. Font, Ninot, I. Soriano & Vigo 1995 
16/4.0.1.0.4/05;Primulo veris - Cephalantheretum damasonii Julve 2006 ass. nov. hoc loco
16/4.0.1.0.4/06;Saniculo europaei - Mercurialietum perennis Gallandat, Gillet, Havlicek & Perrenoud 1995
16/4.0.1.0.4/07;Carici montanae - Galietum sylvatici de Foucault 2001
16/4.0.2;Luzuletalia pilosae Julve 2006 ord. nov. hoc loco
16/4.0.2;Luzuletalia sylvaticae sensu Gallandat, Gillet, Havlicek & Perrenoud 1995
